time,station,part,activity
2025-07-21T14:17:44.866430,S5,P4,PROCESS
2025-07-21T14:17:45.465209,S3,P8,TRANSFER
2025-07-21T14:17:45.620658,S2,P10,LOAD
2025-07-21T14:17:45.784849,S1,P11,PROCESS
2025-07-21T14:17:49.015676,S2,P10,PROCESS
2025-07-21T14:17:49.861101,S3,P6,LOAD
2025-07-21T14:17:53.885421,S3,P6,PROCESS
2025-07-21T14:17:54.231685,S2,P10,UNLOAD
2025-07-21T14:17:55.825354,S5,P4,UNLOAD
2025-07-21T14:17:56.081747,S2,P10,TRANSFER
2025-07-21T14:17:57.571891,S5,P4,BLOCK
2025-07-21T14:17:58.643359,S1,P11,UNLOAD
2025-07-21T14:18:01.325329,S1,P11,TRANSFER
2025-07-21T14:18:01.746715,S1,P12,LOAD
2025-07-21T14:18:01.757129,S5,P4,TRANSFER
2025-07-21T14:18:01.925910,S5,P5,LOAD
2025-07-21T14:18:02.614487,S3,P6,UNLOAD
2025-07-21T14:18:05.211564,S5,P5,PROCESS
2025-07-21T14:18:05.376462,S3,P6,TRANSFER
2025-07-21T14:18:06.020791,S1,P12,PROCESS
2025-07-21T14:18:06.081694,S2,P11,LOAD
2025-07-21T14:18:09.483305,S2,P11,PROCESS
2025-07-21T14:18:10.504498,S3,P10,LOAD
2025-07-21T14:18:14.534015,S3,P10,PROCESS
2025-07-21T14:18:15.365340,S2,P11,UNLOAD
2025-07-21T14:18:17.075759,S5,P5,UNLOAD
2025-07-21T14:18:17.222283,S2,P11,TRANSFER
2025-07-21T14:18:17.330214,S1,P12,UNLOAD
2025-07-21T14:18:19.090884,S5,P5,BLOCK
2025-07-21T14:18:20.025894,S1,P12,TRANSFER
2025-07-21T14:18:20.432971,S5,P5,TRANSFER
2025-07-21T14:18:20.495477,S1,P1,LOAD
2025-07-21T14:18:20.617671,S5,P9,LOAD
2025-07-21T14:18:21.937427,S3,P10,UNLOAD
2025-07-21T14:18:23.954395,S5,P9,PROCESS
2025-07-21T14:18:24.712812,S3,P10,TRANSFER
2025-07-21T14:18:24.720522,S2,P12,LOAD
2025-07-21T14:18:24.745350,S1,P1,PROCESS
2025-07-21T14:18:28.122286,S2,P12,PROCESS
2025-07-21T14:18:31.624367,S3,P11,LOAD
2025-07-21T14:18:33.034974,S2,P12,UNLOAD
2025-07-21T14:18:34.842877,S2,P12,TRANSFER
2025-07-21T14:18:34.882908,S5,P9,UNLOAD
2025-07-21T14:18:35.663592,S3,P11,PROCESS
2025-07-21T14:18:36.319417,S1,P1,UNLOAD
2025-07-21T14:18:36.682344,S5,P9,BLOCK
2025-07-21T14:18:39.054567,S1,P1,TRANSFER
2025-07-21T14:18:39.463504,S5,P9,TRANSFER
2025-07-21T14:18:39.510724,S1,P2,LOAD
2025-07-21T14:18:39.637643,S5,P7,LOAD
2025-07-21T14:18:42.925163,S5,P7,PROCESS
2025-07-21T14:18:43.730956,S1,P2,PROCESS
2025-07-21T14:18:43.833122,S2,P1,LOAD
2025-07-21T14:18:43.975946,S3,P11,UNLOAD
2025-07-21T14:18:46.681687,S3,P11,TRANSFER
2025-07-21T14:18:47.229957,S2,P1,PROCESS
2025-07-21T14:18:49.144341,S3,P12,LOAD
2025-07-21T14:18:53.116379,S3,P12,PROCESS
2025-07-21T14:18:53.468285,S2,P1,UNLOAD
2025-07-21T14:18:54.747867,S5,P7,UNLOAD
2025-07-21T14:18:55.295331,S2,P1,TRANSFER
2025-07-21T14:18:55.662169,S1,P2,UNLOAD
2025-07-21T14:18:56.635465,S5,P7,BLOCK
2025-07-21T14:18:58.404838,S1,P2,TRANSFER
2025-07-21T14:18:58.872777,S1,P3,LOAD
2025-07-21T14:18:59.012970,S5,P7,TRANSFER
2025-07-21T14:18:59.198184,S5,P8,LOAD
2025-07-21T14:19:00.175390,S3,P12,UNLOAD
2025-07-21T14:19:02.487893,S5,P8,PROCESS
2025-07-21T14:19:03.118625,S3,P12,TRANSFER
2025-07-21T14:19:03.139559,S1,P3,PROCESS
2025-07-21T14:19:03.149284,S2,P2,LOAD
2025-07-21T14:19:06.536534,S2,P2,PROCESS
2025-07-21T14:19:10.037068,S3,P1,LOAD
2025-07-21T14:19:11.504908,S2,P2,UNLOAD
2025-07-21T14:19:13.367759,S2,P2,TRANSFER
2025-07-21T14:19:14.029617,S3,P1,PROCESS
2025-07-21T14:19:14.346996,S1,P3,UNLOAD
2025-07-21T14:19:15.747854,S5,P8,UNLOAD
2025-07-21T14:19:17.005677,S1,P3,TRANSFER
2025-07-21T14:19:17.416248,S1,P4,LOAD
2025-07-21T14:19:18.047754,S5,P8,TRANSFER
2025-07-21T14:19:18.249055,S5,P6,LOAD
2025-07-21T14:19:20.317178,S3,P1,UNLOAD
2025-07-21T14:19:21.581102,S2,P3,LOAD
2025-07-21T14:19:21.596371,S5,P6,PROCESS
2025-07-21T14:19:21.667465,S1,P4,PROCESS
2025-07-21T14:19:23.152313,S3,P1,TRANSFER
2025-07-21T14:19:24.923233,S2,P3,PROCESS
2025-07-21T14:19:27.772852,S3,P2,LOAD
2025-07-21T14:19:29.029828,S2,P3,UNLOAD
2025-07-21T14:19:30.811842,S2,P3,TRANSFER
2025-07-21T14:19:31.762068,S3,P2,PROCESS
2025-07-21T14:19:32.807216,S5,P6,UNLOAD
2025-07-21T14:19:33.897521,S1,P4,UNLOAD
2025-07-21T14:19:34.494363,S5,P6,BLOCK
2025-07-21T14:19:36.661980,S1,P4,TRANSFER
2025-07-21T14:19:37.159008,S1,P5,LOAD
2025-07-21T14:19:37.191721,S5,P6,TRANSFER
2025-07-21T14:19:37.369069,S5,P10,LOAD
2025-07-21T14:19:38.705121,S3,P2,UNLOAD
2025-07-21T14:19:40.654767,S5,P10,PROCESS
2025-07-21T14:19:41.349893,S2,P4,LOAD
2025-07-21T14:19:41.427497,S1,P5,PROCESS
2025-07-21T14:19:41.482291,S3,P2,TRANSFER
2025-07-21T14:19:44.687051,S2,P4,PROCESS
2025-07-21T14:19:45.293608,S3,P3,LOAD
2025-07-21T14:19:49.312061,S3,P3,PROCESS
2025-07-21T14:19:50.717167,S2,P4,UNLOAD
2025-07-21T14:19:51.978135,S5,P10,UNLOAD
2025-07-21T14:19:52.551928,S2,P4,TRANSFER
2025-07-21T14:19:53.468764,S1,P5,UNLOAD
2025-07-21T14:19:53.756815,S5,P10,BLOCK
2025-07-21T14:19:56.206121,S1,P5,TRANSFER
2025-07-21T14:19:56.703469,S5,P10,TRANSFER
2025-07-21T14:19:56.704615,S1,P9,LOAD
2025-07-21T14:19:56.914307,S5,P11,LOAD
2025-07-21T14:19:57.427757,S3,P3,UNLOAD
2025-07-21T14:20:00.220421,S5,P11,PROCESS
2025-07-21T14:20:00.243190,S3,P3,TRANSFER
2025-07-21T14:20:00.513208,S2,P5,LOAD
2025-07-21T14:20:00.993759,S1,P9,PROCESS
2025-07-21T14:20:03.861879,S2,P5,PROCESS
2025-07-21T14:20:07.113551,S3,P4,LOAD
2025-07-21T14:20:07.811718,S2,P5,UNLOAD
2025-07-21T14:20:09.637308,S2,P5,TRANSFER
2025-07-21T14:20:11.142908,S3,P4,PROCESS
2025-07-21T14:20:11.747514,S1,P9,UNLOAD
2025-07-21T14:20:12.744719,S5,P11,UNLOAD
2025-07-21T14:20:14.587493,S1,P9,TRANSFER
2025-07-21T14:20:15.004945,S1,P7,LOAD
2025-07-21T14:20:15.254257,S5,P11,TRANSFER
2025-07-21T14:20:15.436960,S5,P12,LOAD
2025-07-21T14:20:18.776868,S5,P12,PROCESS
2025-07-21T14:20:18.801333,S3,P4,UNLOAD
2025-07-21T14:20:19.146026,S2,P9,LOAD
2025-07-21T14:20:19.254890,S1,P7,PROCESS
2025-07-21T14:20:21.544329,S3,P4,TRANSFER
2025-07-21T14:20:22.537737,S2,P9,PROCESS
2025-07-21T14:20:23.939641,S3,P5,LOAD
2025-07-21T14:20:27.805632,S2,P9,UNLOAD
2025-07-21T14:20:27.966199,S3,P5,PROCESS
2025-07-21T14:20:29.698723,S2,P9,TRANSFER
2025-07-21T14:20:31.514642,S5,P12,UNLOAD
2025-07-21T14:20:32.031774,S1,P7,UNLOAD
2025-07-21T14:20:33.367934,S5,P12,BLOCK
2025-07-21T14:20:34.843889,S1,P7,TRANSFER
2025-07-21T14:20:35.253096,S5,P12,TRANSFER
2025-07-21T14:20:35.373475,S1,P8,LOAD
2025-07-21T14:20:35.444987,S5,P1,LOAD
2025-07-21T14:20:35.734266,S3,P5,UNLOAD
2025-07-21T14:20:38.504025,S3,P5,TRANSFER
2025-07-21T14:20:38.752885,S5,P1,PROCESS
2025-07-21T14:20:39.669010,S1,P8,PROCESS
2025-07-21T14:20:39.817916,S2,P7,LOAD
2025-07-21T14:20:43.208462,S2,P7,PROCESS
2025-07-21T14:20:44.157774,S3,P9,LOAD
2025-07-21T14:20:48.172908,S3,P9,PROCESS
2025-07-21T14:20:48.830021,S2,P7,UNLOAD
2025-07-21T14:20:50.671037,S2,P7,TRANSFER
2025-07-21T14:20:51.072740,S5,P1,UNLOAD
2025-07-21T14:20:52.584421,S1,P8,UNLOAD
2025-07-21T14:20:53.075391,S5,P1,BLOCK
2025-07-21T14:20:55.363324,S1,P8,TRANSFER
2025-07-21T14:20:55.776771,S1,P6,LOAD
2025-07-21T14:20:55.804948,S5,P1,TRANSFER
2025-07-21T14:20:55.976150,S5,P2,LOAD
2025-07-21T14:20:56.646059,S3,P9,UNLOAD
2025-07-21T14:20:59.278211,S5,P2,PROCESS
2025-07-21T14:20:59.448018,S3,P9,TRANSFER
2025-07-21T14:21:00.018144,S2,P8,LOAD
2025-07-21T14:21:00.054063,S1,P6,PROCESS
2025-07-21T14:21:03.466238,S2,P8,PROCESS
2025-07-21T14:21:05.046592,S3,P7,LOAD
2025-07-21T14:21:08.534904,S2,P8,UNLOAD
2025-07-21T14:21:09.069233,S3,P7,PROCESS
2025-07-21T14:21:10.358145,S2,P8,TRANSFER
2025-07-21T14:21:10.833541,S5,P2,UNLOAD
2025-07-21T14:21:12.080992,S1,P6,UNLOAD
2025-07-21T14:21:12.654236,S5,P2,BLOCK
2025-07-21T14:21:14.843400,S1,P6,TRANSFER
2025-07-21T14:21:15.270411,S5,P2,TRANSFER
2025-07-21T14:21:15.284785,S1,P10,LOAD
2025-07-21T14:21:15.446522,S5,P3,LOAD
2025-07-21T14:21:17.238023,S3,P7,UNLOAD
2025-07-21T14:21:18.734448,S5,P3,PROCESS
2025-07-21T14:21:19.339918,S2,P6,LOAD
2025-07-21T14:21:19.612182,S1,P10,PROCESS
2025-07-21T14:21:20.013055,S3,P7,TRANSFER
2025-07-21T14:21:22.729555,S2,P6,PROCESS
2025-07-21T14:21:24.833054,S3,P8,LOAD
2025-07-21T14:21:28.196206,S2,P6,UNLOAD
2025-07-21T14:21:28.902072,S3,P8,PROCESS
2025-07-21T14:21:29.998176,S2,P6,TRANSFER
2025-07-21T14:21:31.120511,S5,P3,UNLOAD
2025-07-21T14:21:31.661803,S1,P10,UNLOAD
2025-07-21T14:21:32.944349,S5,P3,BLOCK
2025-07-21T14:21:34.426619,S1,P10,TRANSFER
2025-07-21T14:21:34.898135,S5,P3,TRANSFER
2025-07-21T14:21:34.927392,S1,P11,LOAD
2025-07-21T14:21:35.073877,S5,P4,LOAD
2025-07-21T14:21:36.015032,S3,P8,UNLOAD
2025-07-21T14:21:38.431616,S5,P4,PROCESS
2025-07-21T14:21:38.844205,S3,P8,TRANSFER
2025-07-21T14:21:39.117885,S2,P10,LOAD
2025-07-21T14:21:39.266046,S1,P11,PROCESS
2025-07-21T14:21:42.519994,S2,P10,PROCESS
2025-07-21T14:21:44.588590,S3,P6,LOAD
2025-07-21T14:21:48.094628,S2,P10,UNLOAD
2025-07-21T14:21:48.606970,S3,P6,PROCESS
2025-07-21T14:21:49.962088,S2,P10,TRANSFER
2025-07-21T14:21:50.264960,S5,P4,UNLOAD
2025-07-21T14:21:51.844701,S1,P11,UNLOAD
2025-07-21T14:21:52.056330,S5,P4,BLOCK
2025-07-21T14:21:54.618888,S1,P11,TRANSFER
2025-07-21T14:21:54.985692,S5,P4,TRANSFER
2025-07-21T14:21:55.027329,S1,P12,LOAD
2025-07-21T14:21:55.166172,S5,P5,LOAD
2025-07-21T14:21:55.257086,S3,P6,UNLOAD
2025-07-21T14:21:58.047205,S3,P6,TRANSFER
2025-07-21T14:21:58.471102,S5,P5,PROCESS
2025-07-21T14:21:59.285327,S1,P12,PROCESS
2025-07-21T14:21:59.340113,S2,P11,LOAD
2025-07-21T14:22:02.787725,S2,P11,PROCESS
2025-07-21T14:22:04.372586,S3,P10,LOAD
2025-07-21T14:22:07.195594,S2,P11,UNLOAD
2025-07-21T14:22:08.339512,S3,P10,PROCESS
2025-07-21T14:22:09.036241,S2,P11,TRANSFER
2025-07-21T14:22:10.240518,S5,P5,UNLOAD
2025-07-21T14:22:11.261519,S1,P12,UNLOAD
2025-07-21T14:22:12.001445,S5,P5,BLOCK
2025-07-21T14:22:13.947406,S1,P12,TRANSFER
2025-07-21T14:22:14.461159,S5,P5,TRANSFER
2025-07-21T14:22:14.485314,S1,P1,LOAD
2025-07-21T14:22:14.643043,S5,P9,LOAD
2025-07-21T14:22:16.113640,S3,P10,UNLOAD
2025-07-21T14:22:17.984384,S5,P9,PROCESS
2025-07-21T14:22:18.709536,S1,P1,PROCESS
2025-07-21T14:22:18.895834,S2,P12,LOAD
2025-07-21T14:22:18.922175,S3,P10,TRANSFER
2025-07-21T14:22:22.241757,S2,P12,PROCESS
2025-07-21T14:22:23.443619,S3,P11,LOAD
2025-07-21T14:22:27.413188,S3,P11,PROCESS
2025-07-21T14:22:28.735722,S2,P12,UNLOAD
2025-07-21T14:22:30.116117,S5,P9,UNLOAD
2025-07-21T14:22:30.531969,S2,P12,TRANSFER
2025-07-21T14:22:31.146438,S1,P1,UNLOAD
2025-07-21T14:22:31.996914,S5,P9,BLOCK
2025-07-21T14:22:33.902632,S1,P1,TRANSFER
2025-07-21T14:22:34.016740,S3,P11,UNLOAD
2025-07-21T14:22:34.400645,S1,P2,LOAD
2025-07-21T14:22:34.421020,S5,P9,TRANSFER
2025-07-21T14:22:34.617495,S5,P7,LOAD
2025-07-21T14:22:36.868166,S3,P11,TRANSFER
2025-07-21T14:22:37.954159,S5,P7,PROCESS
2025-07-21T14:22:38.689486,S1,P2,PROCESS
2025-07-21T14:22:38.882193,S2,P1,LOAD
2025-07-21T14:22:42.339650,S2,P1,PROCESS
2025-07-21T14:22:45.017612,S3,P12,LOAD
2025-07-21T14:22:47.707744,S2,P1,UNLOAD
2025-07-21T14:22:49.038433,S3,P12,PROCESS
2025-07-21T14:22:49.559270,S2,P1,TRANSFER
2025-07-21T14:22:50.115915,S5,P7,UNLOAD
2025-07-21T14:22:50.662801,S1,P2,UNLOAD
2025-07-21T14:22:51.841704,S5,P7,BLOCK
2025-07-21T14:22:53.543708,S1,P2,TRANSFER
2025-07-21T14:22:53.966464,S5,P7,TRANSFER
2025-07-21T14:22:54.020863,S1,P3,LOAD
2025-07-21T14:22:54.161508,S5,P8,LOAD
2025-07-21T14:22:57.204058,S3,P12,UNLOAD
2025-07-21T14:22:57.496387,S5,P8,PROCESS
2025-07-21T14:22:58.221139,S2,P2,LOAD
2025-07-21T14:22:58.330812,S1,P3,PROCESS
2025-07-21T14:22:59.999580,S3,P12,TRANSFER
2025-07-21T14:23:01.617023,S2,P2,PROCESS
2025-07-21T14:23:03.536478,S3,P1,LOAD
2025-07-21T14:23:07.596195,S3,P1,PROCESS
2025-07-21T14:23:07.745705,S2,P2,UNLOAD
2025-07-21T14:23:09.565640,S2,P2,TRANSFER
2025-07-21T14:23:09.724219,S5,P8,UNLOAD
2025-07-21T14:23:09.999420,S1,P3,UNLOAD
2025-07-21T14:23:11.414207,S5,P8,BLOCK
2025-07-21T14:23:12.814177,S1,P3,TRANSFER
2025-07-21T14:23:13.266467,S5,P8,TRANSFER
2025-07-21T14:23:13.271512,S1,P4,LOAD
2025-07-21T14:23:13.442471,S5,P6,LOAD
2025-07-21T14:23:16.125578,S3,P1,UNLOAD
2025-07-21T14:23:16.735004,S5,P6,PROCESS
2025-07-21T14:23:17.529302,S2,P3,LOAD
2025-07-21T14:23:17.568761,S1,P4,PROCESS
2025-07-21T14:23:18.898986,S3,P1,TRANSFER
2025-07-21T14:23:20.921887,S2,P3,PROCESS
2025-07-21T14:23:24.396403,S3,P2,LOAD
2025-07-21T14:23:25.886570,S2,P3,UNLOAD
2025-07-21T14:23:27.777761,S2,P3,TRANSFER
2025-07-21T14:23:27.800422,S5,P6,UNLOAD
2025-07-21T14:23:28.395219,S3,P2,PROCESS
2025-07-21T14:23:29.640499,S5,P6,BLOCK
2025-07-21T14:23:30.276614,S1,P4,UNLOAD
2025-07-21T14:23:33.054855,S1,P4,TRANSFER
2025-07-21T14:23:33.535759,S1,P5,LOAD
2025-07-21T14:23:33.537595,S5,P6,TRANSFER
2025-07-21T14:23:33.717242,S5,P10,LOAD
2025-07-21T14:23:35.594980,S3,P2,UNLOAD
2025-07-21T14:23:37.055505,S5,P10,PROCESS
2025-07-21T14:23:37.562693,S2,P4,LOAD
2025-07-21T14:23:37.806235,S1,P5,PROCESS
2025-07-21T14:23:38.369017,S3,P2,TRANSFER
2025-07-21T14:23:40.966576,S2,P4,PROCESS
2025-07-21T14:23:42.112106,S3,P3,LOAD
2025-07-21T14:23:45.885142,S2,P4,UNLOAD
2025-07-21T14:23:46.129676,S3,P3,PROCESS
2025-07-21T14:23:47.747311,S2,P4,TRANSFER
2025-07-21T14:23:49.653315,S1,P5,UNLOAD
2025-07-21T14:23:49.834162,S5,P10,UNLOAD
2025-07-21T14:23:51.681897,S5,P10,BLOCK
2025-07-21T14:23:52.379445,S1,P5,TRANSFER
2025-07-21T14:23:52.833611,S5,P10,TRANSFER
2025-07-21T14:23:52.862745,S1,P9,LOAD
2025-07-21T14:23:53.004866,S5,P11,LOAD
2025-07-21T14:23:53.388227,S3,P3,UNLOAD
2025-07-21T14:23:56.092240,S3,P3,TRANSFER
2025-07-21T14:23:56.357738,S5,P11,PROCESS
2025-07-21T14:23:56.897774,S2,P5,LOAD
2025-07-21T14:23:57.083443,S1,P9,PROCESS
2025-07-21T14:24:00.308263,S2,P5,PROCESS
2025-07-21T14:24:02.123245,S3,P4,LOAD
2025-07-21T14:24:05.528602,S2,P5,UNLOAD
2025-07-21T14:24:06.141195,S3,P4,PROCESS
2025-07-21T14:24:07.308061,S5,P11,UNLOAD
2025-07-21T14:24:07.395763,S2,P5,TRANSFER
2025-07-21T14:24:09.102202,S5,P11,BLOCK
2025-07-21T14:24:09.311971,S1,P9,UNLOAD
2025-07-21T14:24:12.033807,S1,P9,TRANSFER
2025-07-21T14:24:12.074306,S3,P4,UNLOAD
2025-07-21T14:24:12.492243,S5,P11,TRANSFER
2025-07-21T14:24:12.495544,S1,P7,LOAD
2025-07-21T14:24:12.724191,S5,P12,LOAD
2025-07-21T14:24:14.845958,S3,P4,TRANSFER
2025-07-21T14:24:16.025652,S5,P12,PROCESS
2025-07-21T14:24:16.689145,S2,P9,LOAD
2025-07-21T14:24:16.774132,S1,P7,PROCESS
2025-07-21T14:24:20.080061,S2,P9,PROCESS
2025-07-21T14:24:21.902371,S3,P5,LOAD
2025-07-21T14:24:24.585881,S2,P9,UNLOAD
2025-07-21T14:24:25.924928,S3,P5,PROCESS
2025-07-21T14:24:26.417634,S2,P9,TRANSFER
2025-07-21T14:24:28.908595,S1,P7,UNLOAD
2025-07-21T14:24:28.955521,S5,P12,UNLOAD
2025-07-21T14:24:30.725091,S5,P12,BLOCK
2025-07-21T14:24:31.675819,S1,P7,TRANSFER
2025-07-21T14:24:32.102014,S1,P8,LOAD
2025-07-21T14:24:32.105717,S5,P12,TRANSFER
2025-07-21T14:24:32.284201,S5,P1,LOAD
2025-07-21T14:24:34.348246,S3,P5,UNLOAD
2025-07-21T14:24:35.621045,S5,P1,PROCESS
2025-07-21T14:24:36.352926,S1,P8,PROCESS
2025-07-21T14:24:36.440703,S2,P7,LOAD
2025-07-21T14:24:37.133247,S3,P5,TRANSFER
2025-07-21T14:24:39.842700,S2,P7,PROCESS
2025-07-21T14:24:40.643244,S3,P9,LOAD
2025-07-21T14:24:44.743780,S3,P9,PROCESS
2025-07-21T14:24:44.751512,S2,P7,UNLOAD
2025-07-21T14:24:46.597924,S2,P7,TRANSFER
2025-07-21T14:24:47.592965,S5,P1,UNLOAD
2025-07-21T14:24:48.057534,S1,P8,UNLOAD
2025-07-21T14:24:49.336442,S5,P1,BLOCK
2025-07-21T14:24:50.843676,S1,P8,TRANSFER
2025-07-21T14:24:51.206058,S5,P1,TRANSFER
2025-07-21T14:24:51.299041,S1,P6,LOAD
2025-07-21T14:24:51.399081,S5,P2,LOAD
2025-07-21T14:24:51.654440,S3,P9,UNLOAD
2025-07-21T14:24:54.454826,S3,P9,TRANSFER
2025-07-21T14:24:54.703758,S5,P2,PROCESS
2025-07-21T14:24:55.639587,S1,P6,PROCESS
2025-07-21T14:24:55.770168,S2,P8,LOAD
2025-07-21T14:24:59.167854,S2,P8,PROCESS
2025-07-21T14:25:00.867475,S3,P7,LOAD
2025-07-21T14:25:04.182555,S2,P8,UNLOAD
2025-07-21T14:25:04.882365,S3,P7,PROCESS
2025-07-21T14:25:06.030711,S2,P8,TRANSFER
2025-07-21T14:25:07.522881,S5,P2,UNLOAD
2025-07-21T14:25:08.586699,S1,P6,UNLOAD
2025-07-21T14:25:09.294166,S5,P2,BLOCK
2025-07-21T14:25:11.323000,S1,P6,TRANSFER
2025-07-21T14:25:11.798539,S1,P10,LOAD
2025-07-21T14:25:11.825132,S5,P2,TRANSFER
2025-07-21T14:25:12.011502,S5,P3,LOAD
2025-07-21T14:25:12.350915,S3,P7,UNLOAD
2025-07-21T14:25:15.086890,S3,P7,TRANSFER
2025-07-21T14:25:15.323023,S5,P3,PROCESS
2025-07-21T14:25:15.978155,S2,P6,LOAD
2025-07-21T14:25:16.055472,S1,P10,PROCESS
2025-07-21T14:25:19.371056,S2,P6,PROCESS
2025-07-21T14:25:20.874540,S3,P8,LOAD
2025-07-21T14:25:24.586259,S2,P6,UNLOAD
2025-07-21T14:25:24.896411,S3,P8,PROCESS
2025-07-21T14:25:26.325895,S5,P3,UNLOAD
2025-07-21T14:25:26.415619,S2,P6,TRANSFER
2025-07-21T14:25:26.664226,S1,P10,UNLOAD
2025-07-21T14:25:28.024843,S5,P3,BLOCK
2025-07-21T14:25:29.491957,S1,P10,TRANSFER
2025-07-21T14:25:29.962527,S5,P3,TRANSFER
2025-07-21T14:25:30.003789,S1,P11,LOAD
2025-07-21T14:25:30.143011,S5,P4,LOAD
2025-07-21T14:25:31.903749,S3,P8,UNLOAD
2025-07-21T14:25:33.482243,S5,P4,PROCESS
2025-07-21T14:25:33.931095,S2,P10,LOAD
2025-07-21T14:25:34.212241,S1,P11,PROCESS
2025-07-21T14:25:34.676492,S3,P8,TRANSFER
2025-07-21T14:25:37.341087,S2,P10,PROCESS
2025-07-21T14:25:40.752334,S3,P6,LOAD
2025-07-21T14:25:42.758383,S2,P10,UNLOAD
2025-07-21T14:25:44.591174,S2,P10,TRANSFER
2025-07-21T14:25:44.733141,S3,P6,PROCESS
2025-07-21T14:25:46.436480,S1,P11,UNLOAD
2025-07-21T14:25:47.270209,S5,P4,UNLOAD
2025-07-21T14:25:49.327532,S1,P11,TRANSFER
2025-07-21T14:25:49.464295,S5,P4,BLOCK
2025-07-21T14:25:49.712765,S1,P12,LOAD
2025-07-21T14:25:49.823728,S5,P4,TRANSFER
2025-07-21T14:25:49.996913,S5,P5,LOAD
2025-07-21T14:25:51.633868,S3,P6,UNLOAD
2025-07-21T14:25:53.281019,S5,P5,PROCESS
2025-07-21T14:25:53.836121,S2,P11,LOAD
2025-07-21T14:25:53.903749,S1,P12,PROCESS
2025-07-21T14:25:54.447691,S3,P6,TRANSFER
2025-07-21T14:25:57.243036,S2,P11,PROCESS
2025-07-21T14:25:58.947499,S3,P10,LOAD
2025-07-21T14:26:02.523008,S2,P11,UNLOAD
2025-07-21T14:26:02.969160,S3,P10,PROCESS
2025-07-21T14:26:04.322600,S2,P11,TRANSFER
2025-07-21T14:26:05.216669,S5,P5,UNLOAD
2025-07-21T14:26:06.029512,S1,P12,UNLOAD
2025-07-21T14:26:07.177093,S5,P5,BLOCK
2025-07-21T14:26:08.806038,S1,P12,TRANSFER
2025-07-21T14:26:09.286617,S1,P1,LOAD
2025-07-21T14:26:09.323186,S5,P5,TRANSFER
2025-07-21T14:26:09.503752,S5,P9,LOAD
2025-07-21T14:26:10.377485,S3,P10,UNLOAD
2025-07-21T14:26:12.847694,S5,P9,PROCESS
2025-07-21T14:26:13.118263,S3,P10,TRANSFER
2025-07-21T14:26:13.285024,S2,P12,LOAD
2025-07-21T14:26:13.656737,S1,P1,PROCESS
2025-07-21T14:26:16.688261,S2,P12,PROCESS
2025-07-21T14:26:18.727034,S3,P11,LOAD
2025-07-21T14:26:21.398394,S2,P12,UNLOAD
2025-07-21T14:26:22.741208,S3,P11,PROCESS
2025-07-21T14:26:23.266443,S2,P12,TRANSFER
2025-07-21T14:26:24.170519,S1,P1,UNLOAD
2025-07-21T14:26:25.390844,S5,P9,UNLOAD
2025-07-21T14:26:26.921182,S1,P1,TRANSFER
2025-07-21T14:26:27.360865,S1,P2,LOAD
2025-07-21T14:26:27.945400,S5,P9,TRANSFER
2025-07-21T14:26:28.140817,S5,P7,LOAD
2025-07-21T14:26:30.054423,S3,P11,UNLOAD
2025-07-21T14:26:31.444753,S5,P7,PROCESS
2025-07-21T14:26:31.481097,S2,P1,LOAD
2025-07-21T14:26:31.666123,S1,P2,PROCESS
2025-07-21T14:26:32.812586,S3,P11,TRANSFER
2025-07-21T14:26:34.830942,S2,P1,PROCESS
2025-07-21T14:26:37.812551,S3,P12,LOAD
2025-07-21T14:26:39.341308,S2,P1,UNLOAD
2025-07-21T14:26:41.185524,S2,P1,TRANSFER
2025-07-21T14:26:41.847127,S3,P12,PROCESS
2025-07-21T14:26:43.266802,S5,P7,UNLOAD
2025-07-21T14:26:43.797452,S1,P2,UNLOAD
2025-07-21T14:26:45.021739,S5,P7,BLOCK
2025-07-21T14:26:46.631575,S1,P2,TRANSFER
2025-07-21T14:26:47.118880,S1,P3,LOAD
2025-07-21T14:26:47.119088,S5,P7,TRANSFER
2025-07-21T14:26:47.296979,S5,P8,LOAD
2025-07-21T14:26:49.603754,S3,P12,UNLOAD
2025-07-21T14:26:50.631734,S5,P8,PROCESS
2025-07-21T14:26:51.240081,S2,P2,LOAD
2025-07-21T14:26:51.343587,S1,P3,PROCESS
2025-07-21T14:26:52.358504,S3,P12,TRANSFER
2025-07-21T14:26:54.695796,S2,P2,PROCESS
2025-07-21T14:26:55.544470,S3,P1,LOAD
2025-07-21T14:26:59.100138,S2,P2,UNLOAD
2025-07-21T14:26:59.568162,S3,P1,PROCESS
2025-07-21T14:27:00.933089,S2,P2,TRANSFER
2025-07-21T14:27:02.461504,S5,P8,UNLOAD
2025-07-21T14:27:02.906948,S1,P3,UNLOAD
2025-07-21T14:27:04.234467,S5,P8,BLOCK
2025-07-21T14:27:05.791269,S1,P3,TRANSFER
2025-07-21T14:27:06.224758,S1,P4,LOAD
2025-07-21T14:27:06.336935,S5,P8,TRANSFER
2025-07-21T14:27:06.516378,S5,P6,LOAD
2025-07-21T14:27:07.282133,S3,P1,UNLOAD
2025-07-21T14:27:09.820446,S5,P6,PROCESS
2025-07-21T14:27:10.188278,S3,P1,TRANSFER
2025-07-21T14:27:10.365037,S2,P3,LOAD
2025-07-21T14:27:10.456946,S1,P4,PROCESS
2025-07-21T14:27:13.809109,S2,P3,PROCESS
